Brand,Sherry,Model,Price,Year,Kilometer,Color,Province,District,Damage Information
Toyota,Corolla,1.6 Dream,1060000,2020,211000.0,Beyaz,İzmir,Kemalpaşa,Unpainted-Unchanging-Without Tramer
Renault,Clio,0.9 TCe Sport Tourer Joy,720000,2020,51000.0,Beyaz,İzmir,Çiğli,Unpainted-Unchanging-Without Tramer
Skoda,Fabia,1.4 TDI Ambiente,175000,2006,470000.0,Beyaz,Kocaeli,Darıca,Unpainted-Unchanging-Without Tramer
Honda,Civic,1.6 i-DTEC Executive,1175000,2019,90000.0,Beyaz,İstanbul,Beylikdüzü,Unpainted-Unchanging-Without Tramer
Opel,Astra,1.4 T Edition Plus,975000,2020,35000.0,Gri,Konya,Selçuklu,Unpainted-Unchanging-Without Tramer
Volkswagen,Polo,1.2 TSi Comfortline,857500,2015,69300.0,Beyaz,Aydın,Efeler,Unpainted-Unchanging-Without Tramer
Fiat,Egea,1.5 T4 Urban,985000,2022,23500.0,Beyaz,İzmir,Konak,Unpainted-Unchanging-Without Tramer
Fiat,Tipo,1.6 SLX,280000,2000,277000.0,Mavi,Niğde,Merkez,Unpainted-Unchanging-Without Tramer
Volkswagen,Passat,1.6 FSi Comfortline,600000,2005,232000.0,Gri,İstanbul,Eyüpsultan,Unpainted-Unchanging-Without Tramer
Opel,Vectra,2.0 GLS,325000,1995,279600.0,Beyaz,Niğde,Bor,Unpainted-Unchanging-Without Tramer
Hyundai,Accent,1.5 GLS,305000,1999,257000.0,Bordo,Isparta,Merkez,Unpainted-Unchanging-Without Tramer
Opel,Vectra,2.0 DTI CD,350000,2001,332720.0,Beyaz,Mersin,Toroslar,Unpainted-Unchanging-Without Tramer
Honda,Civic,1.6 i-VTEC Elegance,580000,2007,318444.0,Gri,İstanbul,Avcılar,Unpainted-Unchanging-Without Tramer
Opel,Astra,1.6 Classic,475000,2005,281000.0,Beyaz,Bitlis,Ahlat,Unpainted-Unchanging-Without Tramer
Volkswagen,Polo,1.6 Classic,210000,1998,290000.0,Mavi,Ankara,Etimesgut,Unpainted-Unchanging-Without Tramer
Fiat,Tipo,1.6 ie,270000,1997,280000.0,Beyaz,Isparta,Gelendost,Unpainted-Unchanging-Without Tramer
Renault,Megane,1.5 dCi Sportway,433500,2006,239700.0,Gri,Mardin,Artuklu,Unpainted-Unchanging-Without Tramer
Renault,Clio,1.4 Authentique,395000,2004,249500.0,Beyaz,Şanlıurfa,Karaköprü,Unpainted-Unchanging-Without Tramer
Volkswagen,Passat,1.4 TSi Comfortline,675000,2010,268000.0,Siyah,Tokat,Niksar,Unpainted-Unchanging-Without Tramer
Fiat,Egea,1.3 Multijet Urban Plus,740000,2020,98000.0,Füme,Adana,Seyhan,Unpainted-Unchanging-Without Tramer
Fiat,Linea,1.3 Multijet Active Plus,475000,2012,166300.0,Beyaz,Muğla,Marmaris,Unpainted-Unchanging-Without Tramer
Renault,R,9 1.4 Broadway GTE,235000,1993,160000.0,Beyaz,Kahramanmaraş,Onikişubat,Unpainted-Unchanging-Without Tramer
Honda,Civic,1.6 i-DTEC Elegance,1100000,2018,145000.0,Beyaz,Yozgat,Yerköy,Unpainted-Unchanging-Without Tramer
Tofaş,Şahin,1.6,280000,1994,95000.0,Mavi,Bayburt,Merkez,Unpainted-Unchanging-Without Tramer
Renault,Clio,1.0 SCe Joy,679999,2020,54000.0,Gri,İstanbul,Kartal,Unpainted-Unchanging-Without Tramer
Fiat,Egea,1.4 Fire Urban,750000,2021,48000.0,Beyaz,Şanlıurfa,Haliliye,Unpainted-Unchanging-Without Tramer
Renault,Clio,1.5 dCi Grandtour Dynamique,425000,2010,280000.0,Gri,İstanbul,Kadıköy,Unpainted-Unchanging-Without Tramer
Renault,Megane,1.6 Dynamique,539000,2005,158000.0,Siyah,Bursa,Osmangazi,Unpainted-Unchanging-Without Tramer
Mercedes,-,Benz C 200 D AMG,1875000,2018,127000.0,Gri,İstanbul,Kartal,Unpainted-Unchanging-Without Tramer
Renault,Megane,1.5 dCi Touch,1055000,2018,76000.0,Gri,Nevşehir,Merkez,Unpainted-Unchanging-Without Tramer
Fiat,Egea,1.4 Fire Urban,740000,2021,58000.0,Beyaz,Adana,Çukurova,Unpainted-Unchanging-Without Tramer
Honda,City,1.5 i-VTEC Executive,1060000,2022,35000.0,Beyaz,Mersin,Mezitli,Unpainted-Unchanging-Without Tramer
Fiat,Egea,1.4 Fire Urban,749000,2021,34000.0,Beyaz,Adana,Ceyhan,Unpainted-Unchanging-Without Tramer
Volkswagen,Jetta,1.2 TSi Comfortline,815000,2013,139000.0,Gri,Balıkesir,Karesi,Unpainted-Unchanging-Without Tramer
Fiat,Linea,1.3 Multijet Pop,540000,2017,165000.0,Beyaz,Kocaeli,Gölcük,Unpainted-Unchanging-Without Tramer
Renault,Fluence,1.5 dCi Icon,725000,2014,200000.0,Beyaz,Kırşehir,Merkez,Unpainted-Unchanging-Without Tramer
Renault,Clio,1.0 SCe Joy,700000,2021,85000.0,Beyaz,Malatya,Battalgazi,Unpainted-Unchanging-Without Tramer
Honda,Civic,1.6 i-VTEC ECO Elegance,1330000,2021,64800.0,Füme,Tekirdağ,Süleymanpaşa,Unpainted-Unchanging-Without Tramer
Renault,Clio,1.2 Extreme,520000,2012,80000.0,Gri,Şanlıurfa,Viranşehir,Unpainted-Unchanging-Without Tramer
Ford,Focus,1.6 TDCi Trend X,835000,2014,128000.0,Beyaz,Rize,Merkez,Unpainted-Unchanging-Without Tramer
Fiat,Egea,1.6 Multijet Urban Plus,800000,2019,141000.0,Beyaz,Bursa,Yıldırım,Unpainted-Unchanging-Without Tramer
Volkswagen,Jetta,1.2 TSi Comfortline,770000,2013,131000.0,Beyaz,Antalya,Muratpaşa,Unpainted-Unchanging-Without Tramer
Fiat,Egea,1.4 Fire Easy,660000,2021,82500.0,Mavi,Kütahya,Merkez,Unpainted-Unchanging-Without Tramer
Fiat,Egea,1.4 Fire Easy,650000,2019,106000.0,Beyaz,Mersin,Akdeniz,Unpainted-Unchanging-Without Tramer
Ford,Focus,1.5 TDCi Trend X,825000,2016,242000.0,Beyaz,Isparta,Merkez,Unpainted-Unchanging-Without Tramer
Renault,Megane,1.6 CC Dynamique,539000,2005,158000.0,Siyah,Bursa,Osmangazi,Unpainted-Unchanging-Without Tramer
Opel,Astra,1.6 CD,470000,2000,219000.0,Beyaz,Yozgat,Merkez,Unpainted-Unchanging-Without Tramer
Fiat,Egea,1.6 Multijet Lounge Plus,840000,2016,120000.0,Beyaz,Ankara,Sincan,Unpainted-Unchanging-Without Tramer
Kia,Rio,1.0 T-GDI Prestige,960000,2020,35500.0,Siyah,İstanbul,Üsküdar,Unpainted-Unchanging-Without Tramer
Fiat,Egea,1.4 Fire Easy Plus,740000,2022,34600.0,Beyaz,Manisa,Soma,Unpainted-Unchanging-Without Tramer
Toyota,Corolla,1.5 Vision,1220000,2023,9500.0,Gri,Balıkesir,Bandırma,Unpainted-Unchanging-Without Tramer
Citroen,C4,1.6 BlueHDi Confort,795000,2015,122000.0,Beyaz,Bursa,Osmangazi,Unpainted-Unchanging-Without Tramer
Renault,Clio,1.4 RTA,332500,2000,170400.0,Lacivert,Bolu,Merkez,Unpainted-Unchanging-Without Tramer
Lada,Vega,1.5,155000,2000,225000.0,Beyaz,Hatay,İskenderun,Unpainted-Unchanging-Without Tramer
Volkswagen,Jetta,1.4 TSi BlueMotion Comfortline,1050000,2016,74222.0,Beyaz,Mersin,Tarsus,Unpainted-Unchanging-Without Tramer
Renault,Clio,1.5 dCi Extreme,415000,2008,220000.0,Gri,Adana,Çukurova,Unpainted-Unchanging-Without Tramer
Opel,Astra,1.4 T Sport,730000,2013,174050.0,Mavi,Mersin,Yenişehir,Unpainted-Unchanging-Without Tramer
Seat,Leon,1.5 EcoTSI FR,1300000,2020,89000.0,Beyaz,Antalya,Muratpaşa,Unpainted-Unchanging-Without Tramer
Citroen,C3,1.2 PureTech Shine,1015000,2022,12500.0,Mavi,İstanbul,Küçükçekmece,Unpainted-Unchanging-Without Tramer
Ford,C-Max,1.5 TDCi Titanium,1219000,2016,105432.0,Gri,Kütahya,Gediz,Unpainted-Unchanging-Without Tramer
Volkswagen,Jetta,1.4 TSi Highline,865000,2013,118000.0,Beyaz,Mersin,Yenişehir,Unpainted-Unchanging-Without Tramer
Renault,Symbol,1.0 TCe Joy,629500,2020,105000.0,Beyaz,Ankara,Etimesgut,Unpainted-Unchanging-Without Tramer
Honda,Civic,1.6 i-VTEC Elegance,1410000,2021,30000.0,Beyaz,Erzurum,Yakutiye,Unpainted-Unchanging-Without Tramer
Renault,Clio,0.9 TCe Icon,575000,2013,189815.0,Beyaz,Eskişehir,Tepebaşı,Unpainted-Unchanging-Without Tramer
Fiat,Egea,1.6 Multijet Lounge,665000,2015,185000.0,Kırmızı,Yalova,Merkez,Unpainted-Unchanging-Without Tramer
Audi,A3,Sportback 35 TFSI Advanced,2200000,2023,8300.0,Mavi,İstanbul,Şişli,Unpainted-Unchanging-Without Tramer
Toyota,Corolla,1.6 Dream,1350000,2020,18000.0,Beyaz,İzmir,Bayraklı,Unpainted-Unchanging-Without Tramer
Hyundai,i20,1.4 MPI Style Plus,1095000,2023,15000.0,Kırmızı,Malatya,Yeşilyurt,Unpainted-Unchanging-Without Tramer
Ford,Fiesta,1.25 My,590000,2012,142000.0,Siyah,Manisa,Soma,Unpainted-Unchanging-Without Tramer
Renault,Taliant,1.0 Tce Touch,875000,2021,38000.0,Mavi,Giresun,Görele,Unpainted-Unchanging-Without Tramer
Peugeot,206,1.4 HDi Sporty,180000,2006,324000.0,Beyaz,İstanbul,Zeytinburnu,Unpainted-Unchanging-Without Tramer
Opel,Corsa,1.4 Enjoy,720000,2017,128000.0,Gri,Mersin,Akdeniz,Unpainted-Unchanging-Without Tramer
Volkswagen,Passat,1.6 TDi BlueMotion Highline,1320000,2015,268000.0,Beyaz,Şanlıurfa,Karaköprü,Unpainted-Unchanging-Without Tramer
Skoda,Fabia,1.5 TSI Premium,1285000,2022,16000.0,Kırmızı,Samsun,İlkadım,Unpainted-Unchanging-Without Tramer
Peugeot,206,1.4 X-Line,360000,2003,222000.0,Gri,Kütahya,Merkez,Unpainted-Unchanging-Without Tramer
Ford,Fiesta,1.5 TDCi Trend,590000,2013,156000.0,Gri,Mersin,Toroslar,Unpainted-Unchanging-Without Tramer
Opel,Corsa,1.2 Swing,270000,1999,340000.0,Kırmızı,Manisa,Akhisar,Unpainted-Unchanging-Without Tramer
Renault,Megane,1.5 Blue DCI Joy,1040000,2021,70340.0,Beyaz,İstanbul,Beylikdüzü,Unpainted-Unchanging-Without Tramer
Renault,Megane,1.3 TCe Icon,1397000,2023,10000.0,Siyah,Ordu,Altınordu,Unpainted-Unchanging-Without Tramer
Kia,Cerato,1.6 CRDi Concept Techno,820000,2017,171500.0,Beyaz,Şanlıurfa,Siverek,Unpainted-Unchanging-Without Tramer
Fiat,Egea,1.6 Multijet Comfort,575000,2017,268000.0,Beyaz,İstanbul,Beylikdüzü,Unpainted-Unchanging-Without Tramer
Opel,Astra,1.6 Edition Plus,850000,2017,54000.0,Beyaz,Diyarbakır,Yenişehir,Unpainted-Unchanging-Without Tramer
Ford,Fiesta,1.4 TDCi Comfort,490000,2006,153000.0,Beyaz,Ankara,Sincan,Unpainted-Unchanging-Without Tramer
Skoda,SuperB,1.5 TSI Prestige,2410000,2023,6001.0,Gri,İzmir,Bayraklı,Unpainted-Unchanging-Without Tramer
Ford,Fiesta,1.4 TDCi Titanium,550000,2009,268000.0,Mor,Hakkari,Merkez,Unpainted-Unchanging-Without Tramer
Renault,Megane,1.3 TCe Joy,945000,2020,72200.0,Beyaz,Antalya,Kaş,Unpainted-Unchanging-Without Tramer
Renault,Clio,1.0 TCe Techno Esprit Alpine,1138000,2024,6000.0,Turuncu,İzmir,Karabağlar,Unpainted-Unchanging-Without Tramer
Renault,Clio,1.5 dCi Expression,425000,2006,250000.0,Gri,Erzincan,Merkez,Unpainted-Unchanging-Without Tramer
Fiat,Egea,1.6 Multijet Easy,780000,2019,148000.0,Beyaz,İstanbul,Tuzla,Unpainted-Unchanging-Without Tramer
Renault,Clio,1.5 dCi Icon,715000,2016,168000.0,Kırmızı,Ankara,Çankaya,Unpainted-Unchanging-Without Tramer
Renault,Clio,0.9 TCe Touch,770000,2020,48000.0,Kırmızı,Ankara,Mamak,Unpainted-Unchanging-Without Tramer
Ford,Taunus,2.0 GTS,300000,1988,6000.0,Siyah,İstanbul,Kartal,Unpainted-Unchanging-Without Tramer
Fiat,Uno,70 S,210000,1995,338000.0,Beyaz,Uşak,Ulubey,Unpainted-Unchanging-Without Tramer
Renault,Megane,1.6 Expression,470000,2006,255000.0,Beyaz,Adana,Çukurova,Unpainted-Unchanging-Without Tramer
Renault,Clio,1.2 Touchrome,685000,2017,70000.0,Beyaz,Antalya,Muratpaşa,Unpainted-Unchanging-Without Tramer
Renault,Symbol,1.5 dCi Authentique,510000,2011,160000.0,Gri,Muğla,Fethiye,Unpainted-Unchanging-Without Tramer
Ford,Focus,1.5 Ti-VCT Titanium,1275000,2023,18500.0,Mavi,Antalya,Muratpaşa,Unpainted-Unchanging-Without Tramer
Renault,Megane,1.4 Authentique,590000,2005,31500.0,Bej,Bursa,İnegöl,Unpainted-Unchanging-Without Tramer
Renault,Fluence,1.5 dCi Touch Plus,660000,2013,197500.0,Beyaz,Bursa,Osmangazi,Unpainted-Unchanging-Without Tramer
BMW,4,Serisi 418i Gran Coupe M Sport,1520000,2016,157000.0,Mavi,İstanbul,Ataşehir,Unpainted-Unchanging-Without Tramer
Fiat,Egea,1.4 Fire Easy Plus,735000,2023,51000.0,Gri,İstanbul,Kartal,Unpainted-Unchanging-Without Tramer
Volkswagen,Passat,1.5 TSi Impression,2100000,2021,6005.0,Beyaz,Burdur,Merkez,Unpainted-Unchanging-Without Tramer
Renault,R,9 1.4 Spring,175000,1993,213000.0,Füme,Sakarya,Karasu,Unpainted-Unchanging-Without Tramer
Skoda,Fabia,1.4 Scout,660000,2011,130000.0,Gri,Kırıkkale,Merkez,Unpainted-Unchanging-Without Tramer
Volkswagen,Passat,1.5 TSi R Line,2030000,2020,80000.0,Mavi,Ankara,Çankaya,Unpainted-Unchanging-Without Tramer
Toyota,Corolla,1.33 Life,740000,2015,122400.0,Beyaz,Muş,Merkez,Unpainted-Unchanging-Without Tramer
Volkswagen,Passat,1.4 TSi BlueMotion Comfortline,1190000,2017,202000.0,Beyaz,Konya,Meram,Unpainted-Unchanging-Without Tramer
Renault,Clio,1.2 Joy,625000,2016,51000.0,Kırmızı,Adana,Çukurova,Unpainted-Unchanging-Without Tramer
Volkswagen,Polo,1.4 TDi Comfortline,600000,2014,260000.0,Beyaz,Balıkesir,Kepsut,Unpainted-Unchanging-Without Tramer
Volkswagen,Polo,1.4 TDi Trendline,420000,2009,250000.0,Beyaz,Hatay,Defne,Unpainted-Unchanging-Without Tramer
Hyundai,Getz,1.5 CRDi GL Active,430000,2005,159000.0,Siyah,Kocaeli,Gölcük,Unpainted-Unchanging-Without Tramer
Toyota,Corolla,1.4 D-4D Terra,450000,2007,306000.0,Gri,Ankara,Sincan,Unpainted-Unchanging-Without Tramer
Renault,Megane,1.3 TCe Joy,990000,2020,25600.0,Beyaz,İzmir,Karabağlar,Unpainted-Unchanging-Without Tramer
Renault,Megane,1.3 TCe Joy,1048000,2021,55224.0,Beyaz,Ankara,Etimesgut,Unpainted-Unchanging-Without Tramer
Fiat,Egea,1.6 Multijet Lounge,715000,2015,94100.0,Beyaz,Samsun,Atakum,Unpainted-Unchanging-Without Tramer
Fiat,Egea,1.4 Fire Easy Stil,660000,2020,75000.0,Beyaz,İzmir,Foça,Unpainted-Unchanging-Without Tramer
Fiat,Linea,1.3 Multijet Urban,538000,2013,167000.0,Beyaz,Diyarbakır,Yenişehir,Unpainted-Unchanging-Without Tramer
BMW,3,Serisi 320d M Sport,1150000,2013,246000.0,Siyah,Kars,Merkez,Unpainted-Unchanging-Without Tramer
Ford,Focus,1.5 TDCi Trend X,1150000,2020,116000.0,Beyaz,Kocaeli,Karamürsel,Unpainted-Unchanging-Without Tramer
Ford,Escort,1.6 CLX,165500,1994,165000.0,Beyaz,Denizli,Merkezefendi,Unpainted-Unchanging-Without Tramer
Hyundai,i20,1.4 MPI Elite,990000,2020,36000.0,Füme,Tokat,Merkez,Unpainted-Unchanging-Without Tramer
Fiat,Egea,1.4 Fire Easy Plus,725000,2022,39000.0,Beyaz,Sivas,Merkez,Unpainted-Unchanging-Without Tramer
Fiat,Egea,1.4 Fire Easy Plus,705000,2022,41500.0,Beyaz,Bursa,Nilüfer,Unpainted-Unchanging-Without Tramer
Mercedes,-,Benz C 200 AMG,2848000,2022,79000.0,Gri,Ankara,Etimesgut,Unpainted-Unchanging-Without Tramer
Volkswagen,Polo,1.0 TSi Life,1549000,2024,6001.0,Mavi,Çanakkale,Merkez,Unpainted-Unchanging-Without Tramer
Fiat,Egea,1.4 Fire Easy,735000,2020,21000.0,Beyaz,İstanbul,Bahçelievler,Unpainted-Unchanging-Without Tramer
Renault,Megane,1.5 dCi Touch,925000,2018,159000.0,Gri,Ankara,Yenimahalle,Unpainted-Unchanging-Without Tramer
Opel,Corsa,1.2 Turbo Edition,1070000,2022,13000.0,Siyah,İstanbul,Avcılar,Unpainted-Unchanging-Without Tramer
Fiat,Egea,1.3 Multijet Easy,690000,2016,88000.0,Beyaz,Çanakkale,Biga,Unpainted-Unchanging-Without Tramer
Opel,Astra,1.6 Classic Twinport,475000,2007,160000.0,Gri,Muş,Merkez,Unpainted-Unchanging-Without Tramer
Seat,Leon,1.2 TSI Style,850000,2016,96500.0,Mavi,Ankara,Yenimahalle,Unpainted-Unchanging-Without Tramer
Honda,Civic,1.5 i-VTEC Elegance,1615000,2023,26000.0,Gri,Antalya,Muratpaşa,Unpainted-Unchanging-Without Tramer
Opel,Astra,1.6 Edition Plus,1000000,2018,30350.0,Gri,Bursa,Nilüfer,Unpainted-Unchanging-Without Tramer
Toyota,Corolla,1.5 Dream,1200000,2022,29500.0,Mavi,İstanbul,Küçükçekmece,Unpainted-Unchanging-Without Tramer
Opel,Vectra,1.6 Edition,470000,2004,249000.0,Gri,Hatay,Antakya,Unpainted-Unchanging-Without Tramer
Volkswagen,Polo,1.4 Comfortline,785000,2013,82000.0,Beyaz,Şanlıurfa,Suruç,Unpainted-Unchanging-Without Tramer
Ford,Fiesta,1.25 Trend X,620000,2015,90000.0,Beyaz,Nevşehir,Merkez,Unpainted-Unchanging-Without Tramer
Mazda,3,1.5 SkyActive-G Motion,1040000,2018,51000.0,Beyaz,Burdur,Merkez,Unpainted-Unchanging-Without Tramer
Opel,Astra,1.6 CDTI Sport,785000,2014,153000.0,Beyaz,Ankara,Etimesgut,Unpainted-Unchanging-Without Tramer
Mercedes,-,Benz S 600 L,1600000,1998,346000.0,Gri,Antalya,Muratpaşa,Unpainted-Unchanging-Without Tramer
Renault,Symbol,1.5 dCi Joy,525000,2015,216000.0,Beyaz,Şanlıurfa,Akçakale,Unpainted-Unchanging-Without Tramer
Renault,Clio,0.9 TCe Joy,700000,2020,101000.0,Beyaz,İzmir,Çiğli,Unpainted-Unchanging-Without Tramer
Peugeot,301,1.6 HDi Active,570000,2017,184000.0,Beyaz,Gaziantep,Şahinbey,Unpainted-Unchanging-Without Tramer
Volkswagen,Golf,1.4 TSi Comfortline,1075000,2016,150000.0,Kırmızı,Antalya,Manavgat,Unpainted-Unchanging-Without Tramer
Fiat,Egea,1.6 Multijet Lounge Plus,821000,2017,129500.0,Kırmızı,Osmaniye,Merkez,Unpainted-Unchanging-Without Tramer
Volvo,S60,1.6 D Advance,848000,2013,302855.0,Beyaz,Ankara,Çankaya,Unpainted-Unchanging-Without Tramer
Dacia,Sandero,1.5 dCi Stepway,640000,2014,148000.0,Gri,İzmir,Narlıdere,Unpainted-Unchanging-Without Tramer
Fiat,Egea,1.4 Fire Easy,625500,2019,52000.0,Beyaz,Ankara,Sincan,Unpainted-Unchanging-Without Tramer
Toyota,Corolla,1.5 Dream,1160000,2021,51500.0,Beyaz,Trabzon,Of,Unpainted-Unchanging-Without Tramer
Fiat,Egea,1.3 Multijet Easy,560000,2016,221000.0,Beyaz,Ankara,Keçiören,Unpainted-Unchanging-Without Tramer
Renault,Clio,0.9 TCe Touch,790000,2020,63000.0,Kırmızı,Ankara,Çankaya,Unpainted-Unchanging-Without Tramer
Volkswagen,Golf,1.2 TSi Comfortline,930000,2015,149950.0,Beyaz,Konya,Selçuklu,Unpainted-Unchanging-Without Tramer
Skoda,Favorit,135 L,175000,1992,228000.0,Bordo,Ankara,Mamak,Unpainted-Unchanging-Without Tramer
Volkswagen,Golf,1.6 TDi BlueMotion Comfortline,1300000,2019,84000.0,Beyaz,Ankara,Keçiören,Unpainted-Unchanging-Without Tramer
Volkswagen,Polo,1.2 Trendline,565000,2013,134000.0,Gri,Bursa,Orhaneli,Unpainted-Unchanging-Without Tramer
Fiat,Punto,Grande 1.3 Multijet Active,370000,2006,290000.0,Kırmızı,Bursa,Yıldırım,Unpainted-Unchanging-Without Tramer
Chevrolet,Aveo,1.3 D LTZ,519500,2012,123000.0,Beyaz,İstanbul,Şişli,Unpainted-Unchanging-Without Tramer
Fiat,Egea,1.4 Fire Easy,675000,2021,55000.0,Mavi,Van,Tuşba,Unpainted-Unchanging-Without Tramer
Citroen,C4,1.4 VTi Attraction,565000,2012,126300.0,Beyaz,Nevşehir,Merkez,Unpainted-Unchanging-Without Tramer
Opel,Astra,1.6 Edition Plus,790000,2016,75000.0,Beyaz,Antalya,Demre,Unpainted-Unchanging-Without Tramer
Volkswagen,Jetta,1.4 TSi BlueMotion Comfortline,1071000,2017,93000.0,Füme,Balıkesir,Karesi,Unpainted-Unchanging-Without Tramer
Citroen,C-Elysee,1.5 BlueHDi Feel,720000,2020,82000.0,Beyaz,Ankara,Sincan,Unpainted-Unchanging-Without Tramer
Fiat,Egea,1.4 Fire Easy Plus,723000,2022,78800.0,Mavi,Ankara,Yenimahalle,Unpainted-Unchanging-Without Tramer
Fiat,Egea,1.4 Fire Easy,672500,2022,55000.0,Beyaz,İstanbul,Üsküdar,Unpainted-Unchanging-Without Tramer
Dacia,Lodgy,1.5 dCi Laureate,750000,2013,98000.0,Siyah,Karabük,Safranbolu,Unpainted-Unchanging-Without Tramer
Peugeot,301,1.6 HDi Allure,612000,2014,165000.0,Mavi,Aydın,Didim,Unpainted-Unchanging-Without Tramer
Opel,Astra,1.6 Essentia Konfor,610000,2013,208800.0,Beyaz,Kahramanmaraş,Elbistan,Unpainted-Unchanging-Without Tramer
Fiat,Egea,1.4 Fire Easy Plus,705000,2021,48500.0,Füme,Ankara,Çankaya,Unpainted-Unchanging-Without Tramer
Renault,Megane,1.6 Touch,973000,2019,55000.0,Gri,Balıkesir,Altıeylül,Unpainted-Unchanging-Without Tramer
Skoda,SuperB,1.4 TSI Active,1110000,2016,121000.0,Beyaz,Erzurum,Yakutiye,Unpainted-Unchanging-Without Tramer
Hyundai,i20,1.0 T-GDI Style Plus,1035000,2021,30000.0,Kırmızı,Antalya,Manavgat,Unpainted-Unchanging-Without Tramer
Skoda,Octavia,1.4 TSI Style,1220000,2017,156000.0,Gri,Gaziantep,Şahinbey,Unpainted-Unchanging-Without Tramer
Skoda,Octavia,1.6 TDI Style,1183000,2017,1190000.0,Beyaz,Kayseri,Melikgazi,Unpainted-Unchanging-Without Tramer
Volkswagen,Passat,1.4 TSi BlueMotion Comfortline,1350000,2016,58800.0,Gri,İstanbul,Beşiktaş,Unpainted-Unchanging-Without Tramer
Toyota,Corolla,1.6 Flame X Pack,1320000,2020,39000.0,Siyah,Kocaeli,Darıca,Unpainted-Unchanging-Without Tramer
Honda,Civic,1.6 i-VTEC Eco Executive,1425000,2020,69150.0,Beyaz,Van,İpekyolu,Unpainted-Unchanging-Without Tramer
Renault,Clio,1.5 dCi Dynamique,379000,2009,318000.0,Gri,Ankara,Çankaya,Unpainted-Unchanging-Without Tramer
Renault,Clio,1.4,320000,2001,270000.0,Lacivert,Bursa,Yıldırım,Unpainted-Unchanging-Without Tramer
Renault,Megane,1.3 TCe Joy,920000,2020,86000.0,Beyaz,Düzce,Merkez,Unpainted-Unchanging-Without Tramer
Toyota,Corolla,1.33 Life,840000,2016,84000.0,Beyaz,Adana,Sarıçam,Unpainted-Unchanging-Without Tramer
Volkswagen,Golf,1.6 TDi BlueMotion Highline,1300000,2016,71500.0,Mavi,Aydın,Efeler,Unpainted-Unchanging-Without Tramer
Skoda,Octavia,1.6 Tour,560000,2009,181000.0,Beyaz,Ankara,Çankaya,Unpainted-Unchanging-Without Tramer
Fiat,Albea,1.2 EL,330000,2005,230000.0,Kırmızı,Kütahya,Domaniç,Unpainted-Unchanging-Without Tramer
Skoda,Octavia,1.6 TDI Elegance CR,1055000,2014,167500.0,Beyaz,Ankara,Sincan,Unpainted-Unchanging-Without Tramer
Tofaş,Doğan,SLX,185000,1993,50000.0,Turkuaz,Çanakkale,Biga,Unpainted-Unchanging-Without Tramer
Renault,Megane,1.5 dCi Touch,1075000,2016,117000.0,Siyah,Ankara,Keçiören,Unpainted-Unchanging-Without Tramer
Skoda,Fabia,1.4 Sport,380000,2004,170000.0,Kırmızı,Bingöl,Merkez,Unpainted-Unchanging-Without Tramer
Ford,Focus,1.6 Comfort,620000,2011,149000.0,Siyah,Gaziantep,Şehitkamil,Unpainted-Unchanging-Without Tramer
BMW,3,Serisi 320i ED Sport Line,1449000,2015,131000.0,Beyaz,Denizli,Merkezefendi,Unpainted-Unchanging-Without Tramer
Seat,Ibiza,1.0 Style,780000,2021,67300.0,Beyaz,Bursa,Osmangazi,Unpainted-Unchanging-Without Tramer
Ford,Grand,C-Max 1.6 TDCI Titanium,900000,2012,156364.0,Beyaz,Tekirdağ,Saray,Unpainted-Unchanging-Without Tramer
BMW,4,Serisi 420d Gran Coupe M Sport,1850000,2015,150000.0,Mavi,İzmir,Çeşme,Unpainted-Unchanging-Without Tramer
Renault,Clio,1.0 TCe Touch,810000,2023,37000.0,Beyaz,Gaziantep,Şehitkamil,Unpainted-Unchanging-Without Tramer
Renault,Symbol,1.5 dCi Expression,452500,2012,237500.0,Beyaz,Gaziantep,Şahinbey,Unpainted-Unchanging-Without Tramer
Citroen,C-Elysee,1.6 HDi Exclusive,635000,2015,138500.0,Beyaz,Adana,Ceyhan,Unpainted-Unchanging-Without Tramer
Hyundai,i20,1.4 CRDi Sense,620000,2014,188000.0,Beyaz,Konya,Selçuklu,Unpainted-Unchanging-Without Tramer
Toyota,Corolla,1.5 Dream,1295000,2023,32800.0,Mavi,İzmir,Karşıyaka,Unpainted-Unchanging-Without Tramer
Lada,Vega,1.5,165000,1999,204000.0,Kahverengi,Kocaeli,Kartepe,Unpainted-Unchanging-Without Tramer
Seat,Leon,1.6 TDI FR,1300000,2019,84000.0,Kırmızı,Sakarya,Adapazarı,Unpainted-Unchanging-Without Tramer
Fiat,Egea,1.4 Fire Lounge Plus,650000,2016,128000.0,Gri,Adana,Sarıçam,Unpainted-Unchanging-Without Tramer
BMW,5,Serisi 520i Premium,1730000,2016,108000.0,Gri,Kocaeli,Darıca,Unpainted-Unchanging-Without Tramer
Tofaş,Şahin,1.6,140000,1989,180000.0,Bordo,Bursa,Yıldırım,Unpainted-Unchanging-Without Tramer
Toyota,Auris,1.4 D-4D Comfort Extra,580000,2010,255000.0,Siyah,Kayseri,Talas,Unpainted-Unchanging-Without Tramer
Renault,Megane,1.3 TCe Joy,1095000,2022,54000.0,Beyaz,İzmir,Torbalı,Unpainted-Unchanging-Without Tramer
Opel,Astra,1.6 Edition,675000,2015,176000.0,Gri,İstanbul,Beylikdüzü,Unpainted-Unchanging-Without Tramer
